URL,Date,Home Plate Umpire
https://lamarcardinals.com/sports/softball/stats/2024/penn/boxscore/24186,3/3/2024,Silverio Razo
https://nsudemons.com/sports/softball/stats/2024/penn-state/boxscore/13626,3/3/2024,Garrett Knowles
https://lionsports.net/sports/softball/stats/2024/kent-state/boxscore/8921,3/3/2024,Aaron Golden
https://mcneesesports.com/sports/softball/stats/2024/lsu/boxscore/12439,3/3/2024,Anthony Small
https://nmstatesports.com/sports/softball/stats/2024/texas-tech/boxscore/17525,3/3/2024,Frederick Ewald
https://mcneesesports.com/sports/softball/stats/2024/louisiana-tech/boxscore/12438,3/3/2024,Chris Liles
https://uiwcardinals.com/sports/softball/stats/2024/grambling-state-university/boxscore/6714,3/2/2024,Matt Johnson
https://lamarcardinals.com/sports/softball/stats/2024/penn/boxscore/24185,3/2/2024,Bryce Welsh
https://texaslonghorns.com/sports/softball/stats/2024/hofstra/boxscore/16108,3/2/2024,Keith N. Kearney
https://uiwcardinals.com/sports/softball/stats/2024/grambling-state-university/boxscore/6713,3/2/2024,Scott Brians
https://lamarcardinals.com/sports/softball/stats/2024/penn/boxscore/24184,3/2/2024,Nikos Williams
https://nsudemons.com/sports/softball/stats/2024/tarleton/boxscore/13625,3/2/2024,Dustin Douglass
https://tarletonsports.com/sports/softball/stats/2024/northwestern-state/boxscore/6564,3/2/2024,Dustin Douglass
https://mcneesesports.com/sports/softball/stats/2024/illinois/boxscore/12436,3/2/2024,Anthony Small
https://nmstatesports.com/sports/softball/stats/2024/texas-state/boxscore/17522,3/2/2024,Brandon Bluhm
https://utepminers.com/sports/softball/stats/2024/merrimack/boxscore/11522,3/2/2024,Frederick Ewald
https://geauxcolonels.com/sports/softball/stats/2024/ulm/boxscore/9995,3/2/2024,Duran Scott
https://goislanders.com/sports/softball/stats/2024/utsa/boxscore/7597,3/2/2024,Meghan Fisher
https://lionsports.net/sports/softball/stats/2024/ole-miss/boxscore/8920,3/2/2024,Derek Wilkins
https://tarletonsports.com/sports/softball/stats/2024/penn-state/boxscore/6563,3/2/2024,Jonathan R. Hand
https://mcneesesports.com/sports/softball/stats/2024/lsu/boxscore/12437,3/2/2024,Lindon Baptiste
https://ulmwarhawks.com/sports/softball/stats/2024/nicholls/boxscore/15167,3/2/2024,Duran Scott
https://geauxcolonels.com/sports/softball/stats/2024/ulm/boxscore/9996,3/2/2024,Eric May
https://ulmwarhawks.com/sports/softball/stats/2024/nicholls/boxscore/15168,3/2/2024,Eric May
https://utepminers.com/sports/softball/stats/2024/texas-state/boxscore/11523,3/2/2024,Chad Stears
https://lionsports.net/sports/softball/stats/2024/uab/boxscore/8919,3/2/2024,Emerus Addison
https://acusports.com/sports/softball/stats/2024/sam-houston/boxscore/9257,3/2/2024,Paul Bosshardt
https://nmstatesports.com/sports/softball/stats/2024/texas-tech/boxscore/17524,3/2/2024,Josh Furburger
https://texaslonghorns.com/sports/softball/stats/2024/northwestern-state/boxscore/16105,3/1/2024,Scott Wagner
https://geauxcolonels.com/sports/softball/stats/2024/ulm/boxscore/9994,3/1/2024,Eddie Bourn
https://acusports.com/sports/softball/stats/2024/sam-houston/boxscore/9255,3/1/2024,Craig Elmore
https://nmstatesports.com/sports/softball/stats/2024/texas-state/boxscore/17523,3/1/2024,Daniel Maldonado
https://texaslonghorns.com/sports/softball/stats/2024/tarleton-state/boxscore/16107,3/1/2024,Garrett Knowles
https://nsudemons.com/sports/softball/stats/2024/hofstra/boxscore/13624,3/1/2024,Keith N. Kearney
https://ulmwarhawks.com/sports/softball/stats/2024/nicholls/boxscore/15166,3/1/2024,Eddie Bourn
https://utepminers.com/sports/softball/stats/2024/texas-tech/boxscore/11520,3/1/2024,Todderick Davis
https://tarletonsports.com/sports/softball/stats/2024/texas/boxscore/6562,3/1/2024,Garrett Knowles
https://nsudemons.com/sports/softball/stats/2024/texas/boxscore/13627,3/1/2024,Scott Wagner
https://lionsports.net/sports/softball/stats/2024/kent-state/boxscore/8644,3/1/2024,Ken Jones
https://uiwcardinals.com/sports/softball/stats/2024/utsa/boxscore/6711,3/1/2024,Matt Johnson
https://mcneesesports.com/sports/softball/stats/2024/san-diego-state/boxscore/12435,3/1/2024,Anthony Small
https://tarletonsports.com/sports/softball/stats/2024/hofstra/boxscore/6560,3/1/2024,Dustin Douglass
https://gculopes.com/sports/softball/stats/2024/toledo/boxscore/19413,3/1/2024,Hal Morgan
https://nmstatesports.com/sports/softball/stats/2024/merrimack/boxscore/17521,3/1/2024,Chad Stears
https://lionsports.net/sports/softball/stats/2024/ole-miss/boxscore/8918,3/1/2024,Aaron Golden
https://uiwcardinals.com/sports/softball/stats/2024/ut-arlington/boxscore/6712,3/1/2024,Jamie Wood
https://acusports.com/sports/softball/stats/2024/sam-houston/boxscore/9256,3/1/2024,Kevin Davis
https://goislanders.com/sports/softball/stats/2024/grambling/boxscore/7596,3/1/2024,Kenneth Rice
https://goislanders.com/sports/softball/stats/2024/utsa/boxscore/7595,3/1/2024,Meghan Fisher
https://utepminers.com/sports/softball/stats/2024/texas-state/boxscore/11521,3/1/2024,Josh Forburger
https://goislanders.com/sports/softball/stats/2024/ut-arlington/boxscore/7593,2/29/2024,Scott Brians
https://goislanders.com/sports/softball/stats/2024/ut-arlington/boxscore/7594,2/29/2024,Kenneth Rice
https://ulmwarhawks.com/sports/softball/stats/2024/jackson-state/boxscore/15165,2/28/2024,Brian Soule
https://texaslonghorns.com/sports/softball/stats/2024/texas-state/boxscore/16106,2/28/2024,Lindon Baptiste
https://mcneesesports.com/sports/softball/stats/2024/houston/boxscore/12434,2/28/2024,Jenna Boullion
https://lamarcardinals.com/sports/softball/stats/2024/southern/boxscore/24287,2/28/2024,Nikos Williams
https://tarletonsports.com/sports/softball/stats/2024/prairie-view-am/boxscore/6557,2/27/2024,Kenneth Rice
https://nsudemons.com/sports/softball/stats/2024/stephen-f-austin/boxscore/13622,2/27/2024,Tony Dixon
https://tsusports.com/sports/softball/stats/2024/houston-christian/boxscore/5113,2/27/2024,Dennis Strang
https://tarletonsports.com/sports/softball/stats/2024/prairie-view-am/boxscore/6556,2/27/2024,FrederickBubba Ewald
https://hcuhuskies.com/sports/softball/stats/2024/texas-southern/boxscore/5781,2/27/2024,Dennis Strang
https://geauxcolonels.com/sports/softball/stats/2024/louisiana/boxscore/9993,2/27/2024,Laura King
https://nsudemons.com/sports/softball/stats/2024/stephen-f-austin/boxscore/13623,2/27/2024,"Micaheal Hall, Sr"
https://acusports.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/9291,2/26/2024,Bubba Ewald
https://acusports.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/9292,2/26/2024,Terry Hunt
https://geauxcolonels.com/sports/softball/stats/2024/charleston-southern/boxscore/9990,2/25/2024,Anthony Small
https://texaslonghorns.com/sports/softball/stats/2024/louisiana/boxscore/16104,2/25/2024,Robert M. Gonzalez
https://tarletonsports.com/sports/softball/stats/2024/south-dakota/boxscore/6554,2/25/2024,Michael Kindleburg
https://uiwcardinals.com/sports/softball/stats/2024/saint-josephs-university/boxscore/6710,2/25/2024,Monique McMurray
https://acusports.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/9259,2/25/2024,Charles Holbert
https://hcuhuskies.com/sports/softball/stats/2024/kansas-city/boxscore/5791,2/25/2024,Anthony Cottrell
https://lamarcardinals.com/sports/softball/stats/2024/niagara/boxscore/24182,2/25/2024,Leighton Hickman
https://ulmwarhawks.com/sports/softball/stats/2024/sam-houston/boxscore/15164,2/25/2024,Eddie Bourn
https://nmstatesports.com/sports/softball/stats/2024/arizona-state/boxscore/17520,2/25/2024,Dan Cowan
https://acusports.com/sports/softball/stats/2024/university-of-nebraska-at-omaha/boxscore/9254,2/25/2024,Greg Chargualaf
https://lamarcardinals.com/sports/softball/stats/2024/niagara/boxscore/24183,2/25/2024,Bryce Welsh
https://goislanders.com/sports/softball/stats/2024/georgetown/boxscore/7592,2/25/2024,Glen Juergens
https://ulmwarhawks.com/sports/softball/stats/2024/evansville/boxscore/15163,2/25/2024,Allen Lunceford
https://texaslonghorns.com/sports/softball/stats/2024/stanford/boxscore/16103,2/24/2024,Matt Johnson
https://hcuhuskies.com/sports/softball/stats/2024/prairie-view-am/boxscore/5790,2/24/2024,Kevin Petry
https://uiwcardinals.com/sports/softball/stats/2024/campbell-university/boxscore/6709,2/24/2024,Jamie Robinson
https://mcneesesports.com/sports/softball/stats/2024/niagara/boxscore/12599,2/24/2024,Wayne Furnia
https://lionsports.net/sports/softball/stats/2024/st-thomas/boxscore/8889,2/24/2024,Gwendolyn Boudreau
https://nsudemons.com/sports/softball/stats/2024/sam-houston/boxscore/13620,2/24/2024,Adrienne Barnes
https://geauxcolonels.com/sports/softball/stats/2024/no-11-florida-state/boxscore/9986,2/24/2024,David Erwin
https://goislanders.com/sports/softball/stats/2024/ut-martin/boxscore/7591,2/24/2024,Mike Barnett
https://ulmwarhawks.com/sports/softball/stats/2024/syracuse/boxscore/15161,2/24/2024,Eddie Bourn
https://nmstatesports.com/sports/softball/stats/2024/ohio-state/boxscore/17519,2/24/2024,Matt Jacks
https://tarletonsports.com/sports/softball/stats/2024/texas-am-commerce/boxscore/6551,2/24/2024,Kenneth Rice
https://ulmwarhawks.com/sports/softball/stats/2024/evansville/boxscore/15162,2/24/2024,Johnny Paz
https://msuspartans.com/sports/softball/stats/2024/duke/boxscore/17754,2/24/2024,Mario Calabrese
https://texaslonghorns.com/sports/softball/stats/2024/colorado-state/boxscore/16102,2/24/2024,Mike A. Hernandez
https://acusports.com/sports/softball/stats/2024/university-of-nebraska-at-omaha/boxscore/9253,2/24/2024,Kenneth Rice
https://nsudemons.com/sports/softball/stats/2024/syracuse/boxscore/13621,2/24/2024,Hayes Lesher
https://acusports.com/sports/softball/stats/2024/university-of-south-dakota/boxscore/9258,2/24/2024,Greg Chargualaf
https://uiwcardinals.com/sports/softball/stats/2024/winthrop-university/boxscore/6708,2/24/2024,Roberto Capuno
https://tarletonsports.com/sports/softball/stats/2024/nebraska-omaha/boxscore/6549,2/24/2024,Michael Kindleburg
https://nmstatesports.com/sports/softball/stats/2024/seton-hall/boxscore/17518,2/24/2024,Tracy Laylock
https://geauxcolonels.com/sports/softball/stats/2024/no-11-florida-state/boxscore/10163,2/24/2024,David Gilliam
https://goislanders.com/sports/softball/stats/2024/ohio-university/boxscore/7590,2/24/2024,Tommie Price
https://goislanders.com/sports/softball/stats/2024/valparaiso/boxscore/7588,2/23/2024,Mike Barnett
https://geauxcolonels.com/sports/softball/stats/2024/fiu/boxscore/9989,2/23/2024,David Erwin
https://lamarcardinals.com/sports/softball/stats/2024/niagara/boxscore/24180,2/23/2024,Wayne Furnia
https://mcneesesports.com/sports/softball/stats/2024/niagara/boxscore/12644,2/23/2024,Todd Sharpe
https://geauxcolonels.com/sports/softball/stats/2024/fiu/boxscore/9985,2/23/2024,David Gilliam
https://texaslonghorns.com/sports/softball/stats/2024/colorado-state/boxscore/16101,2/23/2024,Mindy Villa
https://lionsports.net/sports/softball/stats/2024/north-dakota-state/boxscore/8888,2/23/2024,Kalee Young
https://tarletonsports.com/sports/softball/stats/2024/south-dakota/boxscore/6547,2/23/2024,Greg Chargualaf
https://texaslonghorns.com/sports/softball/stats/2024/louisiana/boxscore/16100,2/23/2024,Matt Johnson
https://goislanders.com/sports/softball/stats/2024/ut-chattanooga/boxscore/7589,2/23/2024,Glen Juergens
https://nsudemons.com/sports/softball/stats/2024/sam-houston/boxscore/13619,2/23/2024,Johnny Paz
https://lionsports.net/sports/softball/stats/2024/st-thomas/boxscore/8887,2/23/2024,Keith Kearney
https://nmstatesports.com/sports/softball/stats/2024/grand-canyon/boxscore/17517,2/23/2024,Perry Owens
https://nsudemons.com/sports/softball/stats/2024/evansville/boxscore/13618,2/23/2024,Adrienne Barnes
https://tarletonsports.com/sports/softball/stats/2024/nebraska-omaha/boxscore/6546,2/23/2024,Kenneth Rice
https://ulmwarhawks.com/sports/softball/stats/2024/syracuse/boxscore/15160,2/23/2024,Hayes Lesher
https://uiwcardinals.com/sports/softball/stats/2024/campbell-university/boxscore/6707,2/23/2024,Jamie Robinson
https://lamarcardinals.com/sports/softball/stats/2024/north-dakota/boxscore/24181,2/23/2024,Daryl Francis
https://uiwcardinals.com/sports/softball/stats/2024/saint-josephs-university/boxscore/6706,2/23/2024,Roberto Capuno
https://mcneesesports.com/sports/softball/stats/2024/north-dakota/boxscore/12432,2/23/2024,Gerald Newton
https://nmstatesports.com/sports/softball/stats/2024/utah-valley/boxscore/17516,2/23/2024,Naomi Erdahl
https://hcuhuskies.com/sports/softball/stats/2024/north-dakota/boxscore/5818,2/22/2024,Katherine Paz
https://lionsports.net/sports/softball/stats/2024/utsa/boxscore/8886,2/22/2024,Dustin Douglass
https://nsudemons.com/sports/softball/stats/2024/ulm/boxscore/13617,2/22/2024,Clarence Bourn
https://texaslonghorns.com/sports/softball/stats/2024/houston-christian/boxscore/16099,2/21/2024,Jared J. Arrington
https://geauxcolonels.com/sports/softball/stats/2024/alcorn/boxscore/9988,2/21/2024,Daryl Francis
https://utepminers.com/sports/softball/stats/2024/arizona-state/boxscore/11519,2/21/2024,Calvin Walker
https://utepminers.com/sports/softball/stats/2024/arizona-state/boxscore/11518,2/21/2024,Mike Bartling
https://mcneesesports.com/sports/softball/stats/2024/boise-state/boxscore/12431,2/21/2024,Chad Derouen
https://geauxcolonels.com/sports/softball/stats/2024/alcorn/boxscore/9987,2/21/2024,Michael Thibodeaux
https://tsusports.com/sports/softball/stats/2024/lamar/boxscore/5112,2/20/2024,Johnny Paz
https://lionsports.net/sports/softball/stats/2024/south-alabama/boxscore/8685,2/20/2024,Todd Sharpe
https://lamarcardinals.com/sports/softball/stats/2024/texas-southern/boxscore/24178,2/20/2024,Jason Jones
https://lamarcardinals.com/sports/softball/stats/2024/texas-southern/boxscore/24179,2/20/2024,Johnny Paz
https://tsusports.com/sports/softball/stats/2024/lamar/boxscore/5111,2/20/2024,Jason Jones
https://nmstatesports.com/sports/softball/stats/2024/north-dakota/boxscore/17515,2/19/2024,Robert Shorts
https://ulmwarhawks.com/sports/softball/stats/2024/lindenwood/boxscore/15158,2/18/2024,Bryce Welsh
https://acusports.com/sports/softball/stats/2024/university-of-new-mexico/boxscore/9251,2/18/2024,Jason Kemper
https://geauxcolonels.com/sports/softball/stats/2024/umass/boxscore/9984,2/18/2024,Dustin Douglass
https://lamarcardinals.com/sports/softball/stats/2024/mcneese/boxscore/24177,2/18/2024,Hayes Lesher
https://mcneesesports.com/sports/softball/stats/2024/lamar/boxscore/12430,2/18/2024,Hayes Lesher
https://goislanders.com/sports/softball/stats/2024/stephen-f-austin/boxscore/7587,2/18/2024,Mario Tijerina
https://utepminers.com/sports/softball/stats/2024/north-dakota/boxscore/11514,2/18/2024,Michael Aguirre
https://nsudemons.com/sports/softball/stats/2024/houston/boxscore/13613,2/18/2024,Keith Kearney
https://nsudemons.com/sports/softball/stats/2024/houston/boxscore/13615,2/18/2024,Whitney Folven
https://mcneesesports.com/sports/softball/stats/2024/oklahoma/boxscore/12429,2/17/2024,Daryl Francis
https://goislanders.com/sports/softball/stats/2024/stephen-f-austin/boxscore/7585,2/17/2024,Annette Bergman
https://geauxcolonels.com/sports/softball/stats/2024/houston/boxscore/9980,2/17/2024,Perry Owens
https://nmstatesports.com/sports/softball/stats/2024/montana/boxscore/17513,2/17/2024,Stephen Poulsen
https://goislanders.com/sports/softball/stats/2024/stephen-f-austin/boxscore/7586,2/17/2024,Savino Jaramillo
https://hcuhuskies.com/sports/softball/stats/2024/marist/boxscore/5777,2/17/2024,Rocky Barnhill
https://lamarcardinals.com/sports/softball/stats/2024/central-arkansas/boxscore/24175,2/17/2024,Nikos Williams
https://mcneesesports.com/sports/softball/stats/2024/central-arkansas/boxscore/12428,2/17/2024,Hayes Lesher
https://nmstatesports.com/sports/softball/stats/2024/sacramento-state/boxscore/17514,2/17/2024,Anita Robinett
https://utepminers.com/sports/softball/stats/2024/purdue-fort-wayne/boxscore/11513,2/17/2024,Chad Gefroh
https://ulmwarhawks.com/sports/softball/stats/2024/louisiana-tech/boxscore/15156,2/17/2024,Chris Liles
https://acusports.com/sports/softball/stats/2024/marist-college/boxscore/9252,2/17/2024,Joshua Forburger
https://utepminers.com/sports/softball/stats/2024/north-dakota/boxscore/11512,2/17/2024,Brad Eberhardt
https://ulmwarhawks.com/sports/softball/stats/2024/lindenwood/boxscore/15157,2/17/2024,Adrienne Barnes
https://lamarcardinals.com/sports/softball/stats/2024/oklahoma/boxscore/24176,2/17/2024,Daryl Francis
https://nsudemons.com/sports/softball/stats/2024/umass/boxscore/13614,2/17/2024,Jerry Jones
https://hcuhuskies.com/sports/softball/stats/2024/new-mexico/boxscore/5778,2/17/2024,Jacob Woodson
https://nsudemons.com/sports/softball/stats/2024/utsa/boxscore/13616,2/17/2024,Dirk Sorensen
https://lamarcardinals.com/sports/softball/stats/2024/central-arkansas/boxscore/24174,2/16/2024,Nikos Williams
https://texaslonghorns.com/sports/softball/stats/2024/tennessee/boxscore/16094,2/16/2024,Smokey Edds
https://nmstatesports.com/sports/softball/stats/2024/nebraska/boxscore/17558,2/16/2024,Michael Montoya
https://utepminers.com/sports/softball/stats/2024/montana/boxscore/11510,2/16/2024,Brad Eberhardt
https://ulmwarhawks.com/sports/softball/stats/2024/louisiana-tech/boxscore/15155,2/16/2024,Bryce Welsh
https://nsudemons.com/sports/softball/stats/2024/utsa/boxscore/13612,2/16/2024,Dustin Douglass
https://utepminers.com/sports/softball/stats/2024/purdue-fort-wayne/boxscore/11511,2/16/2024,Michael Aguirre
https://nmstatesports.com/sports/softball/stats/2024/nebraska/boxscore/17512,2/16/2024,Anita Robinett
https://geauxcolonels.com/sports/softball/stats/2024/utsa/boxscore/9982,2/16/2024,Perry Owens
https://mcneesesports.com/sports/softball/stats/2024/oklahoma/boxscore/12427,2/16/2024,Todd Sharpe
https://hcuhuskies.com/sports/softball/stats/2024/marist/boxscore/5775,2/16/2024,Joshua Forburger
https://acusports.com/sports/softball/stats/2024/houston-christian-university/boxscore/9290,2/16/2024,Jay Grigsby
https://texaslonghorns.com/sports/softball/stats/2024/stanford/boxscore/16095,2/16/2024,Cameron Ellison
https://ulmwarhawks.com/sports/softball/stats/2024/lindenwood/boxscore/15154,2/16/2024,ADRIENNE BARNES
https://hcuhuskies.com/sports/softball/stats/2024/abilene-christian/boxscore/5776,2/16/2024,Jay Grigsby
https://acusports.com/sports/softball/stats/2024/university-of-new-mexico/boxscore/9250,2/16/2024,Jason Kemper
https://mcneesesports.com/sports/softball/stats/2024/baylor/boxscore/12426,2/15/2024,Michael Thibodeaux
https://geauxcolonels.com/sports/softball/stats/2024/houston/boxscore/9981,2/15/2024,Dirk Sorensen
https://ulmwarhawks.com/sports/softball/stats/2024/alcorn-state/boxscore/15153,2/14/2024,Theran Scott
https://lionsports.net/sports/softball/stats/2024/louisiana-tech/boxscore/8638,2/14/2024,David Wooley
https://utepminers.com/sports/softball/stats/2024/new-mexico/boxscore/11508,2/14/2024,Steve Gurule
https://utepminers.com/sports/softball/stats/2024/new-mexico/boxscore/11509,2/14/2024,Jermaine Oguin
https://ulmwarhawks.com/sports/softball/stats/2024/alcorn-state/boxscore/15152,2/14/2024,Jana Tidwell
https://goislanders.com/sports/softball/stats/2024/louisiana-tech/boxscore/7584,2/12/2024,Tony Dixon
https://lamarcardinals.com/sports/softball/stats/2024/tennessee-state/boxscore/24173,2/11/2024,Leighton Hickman
https://utepminers.com/sports/softball/stats/2024/abilene-christian/boxscore/11500,2/11/2024,Brent Hardin
https://tarletonsports.com/sports/softball/stats/2024/mcneese-state/boxscore/6536,2/11/2024,William Goleman
https://geauxcolonels.com/sports/softball/stats/2024/montana/boxscore/9979,2/11/2024,Kevin Petry
https://acusports.com/sports/softball/stats/2024/university-of-texas-at-el-paso/boxscore/9242,2/11/2024,Brent Hardin
https://tsusports.com/sports/softball/stats/2024/texas-am-university-commerce/boxscore/5077,2/11/2024,Corey Carter
https://texaslonghorns.com/sports/softball/stats/2024/lmu/boxscore/16093,2/11/2024,Dan Cowan
https://texaslonghorns.com/sports/softball/stats/2024/ucla/boxscore/16092,2/10/2024,Ron Burkhart
https://geauxcolonels.com/sports/softball/stats/2024/providence/boxscore/9977,2/10/2024,Jeffery Howard
https://tarletonsports.com/sports/softball/stats/2024/lamar/boxscore/6534,2/10/2024,Silverio Razo
https://texaslonghorns.com/sports/softball/stats/2024/san-diego/boxscore/16091,2/10/2024,Rob Penticoff
https://lamarcardinals.com/sports/softball/stats/2024/tarleton-state/boxscore/24171,2/10/2024,Silverio Razo
https://geauxcolonels.com/sports/softball/stats/2024/ut-arlington/boxscore/9978,2/10/2024,Eric May
https://utepminers.com/sports/softball/stats/2024/monmouth/boxscore/11499,2/10/2024,Blake Solmi
https://tarletonsports.com/sports/softball/stats/2024/mcneese-state/boxscore/6535,2/10/2024,Stanley Kerry
https://utepminers.com/sports/softball/stats/2024/western-michigan/boxscore/11498,2/10/2024,MATT JOHNSON
https://tsusports.com/sports/softball/stats/2024/stonehill-college/boxscore/5076,2/10/2024,Daniel Usrey
https://tsusports.com/sports/softball/stats/2024/massachusetts-lowell/boxscore/5108,2/10/2024,Corey Carter
https://mcneesesports.com/sports/softball/stats/2024/tennessee-state/boxscore/12423,2/10/2024,William Goleman
https://nsudemons.com/sports/softball/stats/2024/southern-illinois/boxscore/13608,2/10/2024,Theran Scott
https://mcneesesports.com/sports/softball/stats/2024/tarleton-state/boxscore/12422,2/10/2024,Stanley Kerry
https://lamarcardinals.com/sports/softball/stats/2024/tennessee-state/boxscore/24172,2/10/2024,Leighton Hickman
https://mcneesesports.com/sports/softball/stats/2024/new-mexico/boxscore/12421,2/9/2024,Silvero Razo
https://texaslonghorns.com/sports/softball/stats/2024/ucla/boxscore/16090,2/9/2024,Joh Baca
https://nmstatesports.com/sports/softball/stats/2024/monmouth/boxscore/17556,2/9/2024,John Schaefer
https://tsusports.com/sports/softball/stats/2024/massachusetts-lowell/boxscore/5107,2/9/2024,Corey Carter
https://utepminers.com/sports/softball/stats/2024/western-michigan/boxscore/11496,2/9/2024,Anthony Lewis
https://tarletonsports.com/sports/softball/stats/2024/lamar/boxscore/6532,2/9/2024,Stanley Kerry
https://utepminers.com/sports/softball/stats/2024/abilene-christian/boxscore/11497,2/9/2024,Brent Hardin
https://tsusports.com/sports/softball/stats/2024/stonehill-college/boxscore/5109,2/9/2024,Daniel Usrey
https://nmstatesports.com/sports/softball/stats/2024/monmouth/boxscore/17510,2/9/2024,John Schaefer
https://acusports.com/sports/softball/stats/2024/university-of-texas-at-el-paso/boxscore/9241,2/9/2024,Brent Hardin
https://geauxcolonels.com/sports/softball/stats/2024/north-dakota/boxscore/9976,2/9/2024,Ed Roberson
https://lamarcardinals.com/sports/softball/stats/2024/tarleton-state/boxscore/24170,2/9/2024,Stanley Kerry
https://texaslonghorns.com/sports/softball/stats/2024/san-diego/boxscore/16089,2/9/2024,Dan Cowen
https://nsudemons.com/sports/softball/stats/2024/creighton/boxscore/13607,2/9/2024,Theran Scott
https://geauxcolonels.com/sports/softball/stats/2024/green-bay/boxscore/9975,2/9/2024,Shev Pinchback
https://mcneesesports.com/sports/softball/stats/2024/cal/boxscore/12420,2/8/2024,Daryl Francis
https://geauxcolonels.com/sports/softball/stats/2024/no-15-lsu/boxscore/9974,2/8/2024,Matt Dial
https://nsudemons.com/sports/softball/stats/2024/texas-state/boxscore/13605,2/8/2024,Baldemar Guerra
https://nsudemons.com/sports/softball/stats/2024/utsa/boxscore/13606,2/8/2024,Rogers Matthew
